txn_id,account_id,timestamp,amount,txn_type,merchant,channel,country,hour,account_age_days,txn_count_24h,prev_txn_minutes,label
TXN10003129,ACC507225,2026-04-08 16:45:00,207.86,purchase,Lotus's,mobile,SG,16,2562,2,168,NORMAL
TXN10003130,ACC616237,2026-04-04 14:35:00,236.2,purchase,Central,branch,TH,14,1067,4,88,NORMAL
TXN10003131,ACC257195,2026-04-08 16:13:00,158.33,purchase,Lotus's,mobile,SG,16,2448,2,178,NORMAL
TXN10003132,ACC245611,2026-04-29 15:51:00,798.14,purchase,Grab,atm,TH,15,1225,5,217,NORMAL
TXN10003133,ACC805352,2026-04-01 03:44:00,105738.19,purchase,Gift Card Reseller,web,NG,3,2865,6,46,FRAUD
TXN10003134,ACC629843,2026-04-15 15:18:00,368.9,purchase,Central,web,SG,15,1938,8,300,NORMAL
TXN10003135,ACC994290,2026-04-01 19:05:00,396.65,purchase,Shopee,atm,MY,19,3209,3,238,NORMAL
TXN10003136,ACC412164,2026-04-09 09:31:00,149828.51,transfer_in,-,mobile,TH,9,19,27,10,MULE
TXN10003137,ACC215558,2026-04-06 01:24:00,115061.85,purchase,Gift Card Reseller,web,JP,1,1042,10,19,FRAUD
TXN10003138,ACC143325,2026-04-17 12:19:00,8905.2,transfer_out,-,branch,TH,12,2965,3,1044,NORMAL
TXN10003139,ACC435028,2026-04-20 02:47:00,284.53,purchase,Foreign Online Shop,web,RU,2,1763,15,6,FRAUD
TXN10003140,ACC691786,2026-04-20 15:38:00,1643.9,purchase,Central,branch,TH,15,3215,1,283,NORMAL
TXN10003141,ACC194697,2026-04-26 12:33:00,412.33,purchase,7-Eleven,branch,TH,12,1353,5,163,NORMAL
TXN10003142,ACC788693,2026-04-28 09:16:00,2174.81,purchase,Lazada,mobile,TH,9,799,7,237,NORMAL
TXN10003143,ACC498383,2026-04-09 10:16:00,1331.28,purchase,Makro,web,TH,10,1455,7,623,NORMAL
TXN10003144,ACC800973,2026-04-03 13:17:00,153186.84,transfer_in,-,web,SG,13,23,30,16,MULE
TXN10003145,ACC540284,2026-04-12 19:31:00,7256.76,transfer_out,-,mobile,SG,19,2749,4,191,NORMAL
TXN10003146,ACC799343,2026-04-17 01:41:00,157.9,transfer_out,-,web,UA,1,714,10,11,FRAUD
TXN10003147,ACC494455,2026-04-28 21:40:00,110433.37,transfer_in,-,web,TH,21,28,23,15,MULE
TXN10003148,ACC827059,2026-04-14 18:25:00,744.21,purchase,Big C,mobile,JP,18,1465,7,536,NORMAL
TXN10003149,ACC187235,2026-04-11 20:09:00,117094.66,transfer_out,-,mobile,VN,20,63,30,15,MULE
TXN10003150,ACC503542,2026-04-25 06:20:00,4008.82,transfer_out,-,mobile,TH,6,1288,7,741,NORMAL
TXN10003151,ACC567719,2026-04-02 12:32:00,255.05,purchase,Makro,atm,MY,12,1171,2,206,NORMAL
TXN10003152,ACC391909,2026-04-14 15:33:00,1948.31,transfer_out,-,mobile,TH,15,1498,2,372,NORMAL
TXN10003153,ACC396460,2026-04-29 10:56:00,375.91,purchase,Makro,branch,TH,10,1288,3,149,NORMAL
TXN10003154,ACC937835,2026-04-24 05:50:00,560.38,transfer_out,-,mobile,TH,5,3371,5,162,NORMAL
TXN10003155,ACC389203,2026-04-19 04:22:00,161675.8,purchase,Unverified Merchant,mobile,RU,4,2053,14,335,FRAUD
TXN10003156,ACC663981,2026-04-29 12:18:00,9492.35,transfer_in,-,mobile,SG,12,683,5,43,NORMAL
TXN10003157,ACC230411,2026-04-12 17:27:00,186991.11,transfer_out,-,mobile,TH,17,75,8,9,MULE
TXN10003158,ACC592597,2026-04-29 15:02:00,470.07,purchase,Tops Market,mobile,TH,15,3284,1,606,NORMAL
TXN10003159,ACC871369,2026-04-01 13:57:00,2206.8,transfer_in,-,mobile,TH,13,767,7,566,NORMAL
TXN10003160,ACC452368,2026-04-05 10:25:00,680.64,purchase,Grab,atm,TH,10,106,2,717,NORMAL
TXN10003161,ACC686887,2026-04-09 10:28:00,171.43,purchase,Makro,mobile,MY,10,3433,8,378,NORMAL
TXN10003162,ACC801647,2026-04-21 13:41:00,246.67,purchase,Makro,web,JP,13,2912,3,229,NORMAL
TXN10003163,ACC417103,2026-04-14 13:18:00,572.9,purchase,Grab,web,TH,13,2671,7,193,NORMAL
TXN10003164,ACC694430,2026-04-13 17:49:00,108.8,purchase,Lazada,mobile,TH,17,3303,4,212,NORMAL
TXN10003165,ACC125704,2026-04-28 16:41:00,2003.66,transfer_out,-,mobile,TH,16,1219,7,195,NORMAL
TXN10003166,ACC317664,2026-04-15 11:18:00,595.49,transfer_out,-,mobile,MY,11,524,3,115,NORMAL
TXN10003167,ACC884085,2026-04-19 13:56:00,223.98,purchase,Tops Market,mobile,MY,13,1581,1,163,NORMAL
TXN10003168,ACC945907,2026-04-26 13:35:00,613.52,purchase,Lazada,mobile,TH,13,3075,6,536,NORMAL
TXN10003169,ACC526529,2026-04-11 04:00:00,45.46,purchase,Central,web,TH,4,1091,1,357,NORMAL
TXN10003170,ACC738903,2026-04-23 12:11:00,1185.39,transfer_out,-,mobile,TH,12,3072,4,203,NORMAL
TXN10003171,ACC402213,2026-04-24 07:37:00,502.57,purchase,PTT Station,mobile,SG,7,1710,1,434,NORMAL
TXN10003172,ACC368224,2026-04-17 10:28:00,1095.9,transfer_out,-,web,JP,10,2817,1,344,NORMAL
TXN10003173,ACC601486,2026-04-21 18:45:00,1192.41,purchase,Grab,mobile,TH,18,2957,5,424,NORMAL
TXN10003174,ACC788693,2026-04-06 15:41:00,1232.06,transfer_out,-,branch,TH,15,1851,5,107,NORMAL
TXN10003175,ACC429678,2026-04-26 11:56:00,1164.48,purchase,Shopee,atm,TH,11,3335,4,469,NORMAL
TXN10003176,ACC779174,2026-04-01 13:54:00,305.47,purchase,Lotus's,mobile,TH,13,1906,2,42,NORMAL
TXN10003177,ACC257469,2026-04-08 07:05:00,2155.93,transfer_in,-,mobile,TH,7,2038,1,451,NORMAL
TXN10003178,ACC357234,2026-04-22 17:48:00,84.45,purchase,PTT Station,mobile,TH,17,2200,7,277,NORMAL
TXN10003179,ACC259617,2026-04-13 14:49:00,438.68,purchase,Central,atm,TH,14,2455,2,120,NORMAL
TXN10003180,ACC837688,2026-04-05 17:24:00,171797.36,transfer_out,-,web,JP,17,955,7,724,FRAUD
TXN10003181,ACC982680,2026-04-06 09:52:00,2554.97,transfer_out,-,mobile,TH,9,1085,3,28,NORMAL
TXN10003182,ACC685715,2026-04-14 22:09:00,46787.76,transfer_out,-,mobile,TH,22,42,19,14,MULE
TXN10003183,ACC624778,2026-04-08 21:28:00,976.44,transfer_in,-,web,TH,21,3254,4,307,NORMAL
TXN10003184,ACC679937,2026-04-22 21:39:00,374.68,purchase,PTT Station,branch,TH,21,2499,1,70,NORMAL
TXN10003185,ACC243154,2026-04-16 10:14:00,4917.6,transfer_out,-,atm,TH,10,199,8,418,NORMAL
TXN10003186,ACC992699,2026-04-04 14:13:00,152.74,purchase,7-Eleven,mobile,TH,14,3345,3,655,NORMAL
TXN10003187,ACC749086,2026-04-14 17:20:00,1715.52,transfer_in,-,mobile,TH,17,2846,6,81,NORMAL
TXN10003188,ACC828119,2026-04-24 11:42:00,562.55,transfer_out,-,web,TH,11,2897,3,761,NORMAL
TXN10003189,ACC765909,2026-04-03 08:27:00,495.58,purchase,Grab,atm,TH,8,819,6,217,NORMAL
TXN10003190,ACC753303,2026-04-27 15:06:00,66.15,purchase,Lazada,mobile,SG,15,832,5,56,NORMAL
TXN10003191,ACC202274,2026-04-24 11:42:00,986.17,transfer_out,-,web,TH,11,1581,6,512,NORMAL
TXN10003192,ACC600631,2026-04-17 04:31:00,812.52,transfer_in,-,web,MY,4,1976,1,85,NORMAL
TXN10003193,ACC368224,2026-04-08 10:26:00,1580.97,transfer_in,-,mobile,TH,10,2406,3,255,NORMAL
TXN10003194,ACC577092,2026-04-21 07:22:00,161.17,purchase,Central,mobile,TH,7,1980,4,360,NORMAL
TXN10003195,ACC426439,2026-04-04 00:30:00,415495.96,purchase,Foreign Online Shop,mobile,TH,0,749,15,414,FRAUD
TXN10003196,ACC658841,2026-04-28 12:30:00,1804.65,purchase,Grab,mobile,TH,12,2589,4,72,NORMAL
TXN10003197,ACC179977,2026-04-23 14:03:00,6290.14,transfer_out,-,mobile,TH,14,429,6,632,NORMAL
TXN10003198,ACC669032,2026-04-17 08:44:00,2516.25,transfer_out,-,web,MY,8,187,2,310,NORMAL
TXN10003199,ACC452204,2026-04-09 17:13:00,120.64,purchase,Lazada,mobile,JP,17,1404,1,526,NORMAL
TXN10003200,ACC167337,2026-04-24 16:20:00,341.41,purchase,PTT Station,mobile,SG,16,3046,7,106,NORMAL
TXN10003201,ACC130124,2026-04-20 17:29:00,192136.34,transfer_in,-,mobile,TH,17,70,14,22,MULE
TXN10003202,ACC117443,2026-04-11 16:11:00,680.17,transfer_out,-,mobile,TH,16,82,4,244,NORMAL
TXN10003203,ACC476701,2026-04-27 11:46:00,2023.55,transfer_in,-,web,TH,11,2233,3,249,NORMAL
TXN10003204,ACC931693,2026-04-29 14:15:00,2079.09,purchase,Big C,mobile,JP,14,458,1,63,NORMAL
TXN10003205,ACC940038,2026-04-01 16:53:00,344.71,purchase,Grab,branch,TH,16,1271,4,50,NORMAL
TXN10003206,ACC526632,2026-04-03 12:27:00,2156.88,transfer_out,-,atm,TH,12,3107,6,31,NORMAL
TXN10003207,ACC684015,2026-04-15 19:56:00,536.14,purchase,Tops Market,mobile,TH,19,723,8,104,NORMAL
TXN10003208,ACC312508,2026-04-27 13:23:00,1623.56,purchase,Lotus's,web,JP,13,2279,4,338,NORMAL
TXN10003209,ACC187763,2026-04-16 12:10:00,2559.13,transfer_out,-,atm,JP,12,1670,2,898,NORMAL
TXN10003210,ACC596761,2026-04-06 13:56:00,2095.85,transfer_in,-,mobile,SG,13,3210,8,434,NORMAL
TXN10003211,ACC851471,2026-04-12 15:56:00,350.34,purchase,Lotus's,atm,TH,15,2214,8,389,NORMAL
TXN10003212,ACC577973,2026-04-21 12:57:00,3503.28,transfer_out,-,web,TH,12,2420,4,206,NORMAL
TXN10003213,ACC571013,2026-04-01 21:51:00,214.79,purchase,Lotus's,mobile,TH,21,286,3,1534,NORMAL
TXN10003214,ACC606535,2026-04-01 14:46:00,1220.77,purchase,Tops Market,web,SG,14,2991,3,20,NORMAL
TXN10003215,ACC283939,2026-04-12 10:02:00,378.31,purchase,Grab,web,TH,10,1373,8,146,NORMAL
TXN10003216,ACC699430,2026-04-12 04:55:00,123335.81,transfer_out,-,mobile,MY,4,33,25,15,MULE
TXN10003217,ACC675122,2026-04-06 07:37:00,1087.27,purchase,Tops Market,mobile,SG,7,2080,1,20,NORMAL
TXN10003218,ACC735131,2026-04-01 13:25:00,588.45,purchase,Lazada,mobile,TH,13,2244,5,92,NORMAL
TXN10003219,ACC455985,2026-04-22 22:36:00,341.83,purchase,Central,atm,TH,22,3251,4,44,NORMAL
TXN10003220,ACC245321,2026-04-12 21:41:00,1360.33,transfer_out,-,mobile,MY,21,464,7,4000,NORMAL
TXN10003221,ACC813884,2026-04-22 20:41:00,2513.5,transfer_out,-,web,TH,20,3399,5,73,NORMAL
TXN10003222,ACC847268,2026-04-05 01:59:00,331.85,transfer_out,-,web,TH,1,759,10,2,FRAUD
TXN10003223,ACC191891,2026-04-03 08:35:00,471761.47,transfer_out,-,mobile,TH,8,1560,10,272,FRAUD
TXN10003224,ACC916416,2026-04-26 00:07:00,239409.38,transfer_out,-,web,KH,0,567,4,71,FRAUD
TXN10003225,ACC355968,2026-04-12 11:39:00,1440.17,purchase,Lazada,mobile,TH,11,1019,5,412,NORMAL
TXN10003226,ACC355666,2026-04-06 12:04:00,4763.02,transfer_out,-,web,TH,12,1140,6,129,NORMAL
TXN10003227,ACC359957,2026-04-06 07:55:00,124441.15,transfer_in,-,mobile,TH,7,73,6,2,MULE
TXN10003228,ACC632276,2026-04-16 11:03:00,283.38,transfer_in,-,mobile,JP,11,1877,6,4000,NORMAL
TXN10003229,ACC187742,2026-04-27 10:52:00,366.52,purchase,Big C,atm,TH,10,202,6,163,NORMAL
TXN10003230,ACC241461,2026-04-18 14:14:00,207.03,purchase,Makro,web,TH,14,2970,1,147,NORMAL
TXN10003231,ACC175552,2026-04-22 03:19:00,44678.95,purchase,Crypto Exchange,web,PH,3,84,5,15,FRAUD
TXN10003232,ACC329652,2026-04-15 20:18:00,611.28,purchase,Big C,mobile,SG,20,2871,1,31,NORMAL
TXN10003233,ACC349952,2026-04-16 19:57:00,759.17,purchase,Lotus's,mobile,TH,19,1850,7,417,NORMAL
TXN10003234,ACC554883,2026-04-11 15:23:00,1740.83,purchase,7-Eleven,mobile,TH,15,191,4,1005,NORMAL
TXN10003235,ACC856922,2026-04-20 07:18:00,1183.96,purchase,Grab,mobile,TH,7,2009,6,182,NORMAL
TXN10003236,ACC382299,2026-04-23 06:19:00,1862.3,purchase,Lotus's,atm,SG,6,1245,6,825,NORMAL
TXN10003237,ACC120883,2026-04-23 11:43:00,2823.34,transfer_in,-,atm,MY,11,2072,7,1114,NORMAL
TXN10003238,ACC233645,2026-04-01 13:05:00,129.17,purchase,7-Eleven,branch,TH,13,1127,3,267,NORMAL
TXN10003239,ACC408217,2026-04-19 15:54:00,193.66,purchase,Lazada,mobile,JP,15,1532,3,59,NORMAL
TXN10003240,ACC357201,2026-04-15 09:32:00,97.71,purchase,Tops Market,web,TH,9,2013,8,86,NORMAL
TXN10003241,ACC418360,2026-04-04 13:45:00,464.06,purchase,Grab,branch,JP,13,1527,1,157,NORMAL
TXN10003242,ACC393309,2026-04-17 01:20:00,448723.33,transfer_out,-,web,SG,1,2403,4,626,FRAUD
TXN10003243,ACC271497,2026-04-22 15:45:00,4456.28,transfer_out,-,mobile,TH,15,454,2,189,NORMAL
TXN10003244,ACC508678,2026-04-27 15:23:00,2252.19,transfer_in,-,mobile,JP,15,1981,6,867,NORMAL
TXN10003245,ACC437653,2026-04-15 19:04:00,266.0,purchase,Central,atm,JP,19,577,7,382,NORMAL
TXN10003246,ACC528363,2026-04-18 09:25:00,669.0,purchase,Lotus's,mobile,TH,9,2276,6,69,NORMAL
TXN10003247,ACC873494,2026-04-13 19:08:00,641.64,purchase,Lazada,mobile,JP,19,953,1,120,NORMAL
TXN10003248,ACC564083,2026-04-11 16:38:00,1840.85,transfer_out,-,mobile,TH,16,1838,1,76,NORMAL
TXN10003249,ACC201939,2026-04-12 13:00:00,375383.87,purchase,Gift Card Reseller,web,TH,13,961,14,171,FRAUD
TXN10003250,ACC607755,2026-04-13 13:00:00,339.4,purchase,Grab,web,TH,13,1900,2,197,NORMAL
TXN10003251,ACC999460,2026-04-02 05:04:00,96671.58,transfer_out,-,web,MY,5,629,7,27,FRAUD
TXN10003252,ACC427068,2026-04-08 04:05:00,160646.48,transfer_in,-,web,MY,4,21,19,20,MULE
TXN10003253,ACC108794,2026-04-02 09:10:00,4490.43,purchase,Grab,mobile,TH,9,852,6,1133,NORMAL
TXN10003254,ACC782423,2026-04-02 10:42:00,828.14,purchase,Lotus's,mobile,TH,10,2468,3,94,NORMAL
TXN10003255,ACC650224,2026-04-05 16:15:00,255.04,purchase,Makro,mobile,JP,16,110,3,598,NORMAL
TXN10003256,ACC384258,2026-04-20 03:35:00,69261.37,purchase,Crypto Exchange,web,US,3,2510,11,24,FRAUD
TXN10003257,ACC452878,2026-04-24 06:46:00,4792.89,transfer_in,-,web,TH,6,3260,8,434,NORMAL
TXN10003258,ACC850287,2026-04-30 13:20:00,264.28,purchase,Grab,web,TH,13,2671,3,409,NORMAL
TXN10003259,ACC459298,2026-04-25 09:48:00,361.91,purchase,7-Eleven,web,TH,9,1001,8,96,NORMAL
TXN10003260,ACC418806,2026-04-22 09:03:00,161.12,purchase,Big C,branch,SG,9,2523,2,718,NORMAL
TXN10003261,ACC227485,2026-04-04 10:09:00,4499.31,transfer_out,-,mobile,TH,10,2313,6,222,NORMAL
TXN10003262,ACC916752,2026-04-28 15:40:00,1340.66,purchase,Tops Market,atm,TH,15,2154,6,123,NORMAL
TXN10003263,ACC844260,2026-04-14 22:51:00,228.03,purchase,Shopee,mobile,JP,22,159,4,20,NORMAL
TXN10003264,ACC130673,2026-04-11 08:14:00,27170.27,transfer_in,-,web,TH,8,15,22,4,MULE
TXN10003265,ACC282914,2026-04-19 18:44:00,9608.81,transfer_in,-,mobile,SG,18,269,6,234,NORMAL
TXN10003266,ACC122498,2026-04-27 14:45:00,3515.88,transfer_out,-,web,MY,14,2778,3,84,NORMAL
TXN10003267,ACC643962,2026-04-22 22:53:00,362.18,purchase,Shopee,mobile,TH,22,2345,8,112,NORMAL
TXN10003268,ACC367872,2026-04-25 11:49:00,366.78,purchase,Shopee,mobile,TH,11,3209,5,348,NORMAL
TXN10003269,ACC880194,2026-04-19 10:46:00,3100.0,transfer_in,-,branch,TH,10,817,4,97,NORMAL
TXN10003270,ACC677843,2026-04-02 17:28:00,644.94,transfer_in,-,atm,TH,17,3208,7,148,NORMAL
TXN10003271,ACC856536,2026-04-21 12:35:00,226.52,purchase,Big C,web,MY,12,745,5,103,NORMAL
TXN10003272,ACC672179,2026-04-14 16:52:00,415.56,purchase,Grab,web,TH,16,2427,1,852,NORMAL
TXN10003273,ACC867981,2026-04-09 16:15:00,461.6,purchase,PTT Station,atm,TH,16,1596,4,52,NORMAL
TXN10003274,ACC938348,2026-04-13 20:59:00,523.67,purchase,Shopee,web,TH,20,779,4,163,NORMAL
TXN10003275,ACC951597,2026-04-23 10:49:00,145917.27,transfer_in,-,web,KH,10,41,10,11,MULE
TXN10003276,ACC366448,2026-04-02 18:58:00,1167.5,purchase,Shopee,branch,TH,18,2241,1,931,NORMAL
TXN10003277,ACC179150,2026-04-12 08:18:00,1217.3,transfer_out,-,web,TH,8,2049,8,1414,NORMAL
TXN10003278,ACC765511,2026-04-04 01:36:00,34034.74,transfer_out,-,web,US,1,3307,3,42,FRAUD
TXN10003279,ACC810778,2026-04-09 03:34:00,366753.18,purchase,Gift Card Reseller,web,TH,3,453,15,348,FRAUD
TXN10003280,ACC248634,2026-04-11 12:05:00,498.65,purchase,Grab,atm,TH,12,1399,1,473,NORMAL
TXN10003281,ACC575882,2026-04-28 14:07:00,7466.06,transfer_in,-,web,TH,14,1052,2,171,NORMAL
TXN10003282,ACC662210,2026-04-26 19:15:00,464.45,purchase,Grab,web,TH,19,2201,5,154,NORMAL
TXN10003283,ACC718354,2026-04-15 11:47:00,725.78,purchase,7-Eleven,mobile,JP,11,1136,1,255,NORMAL
TXN10003284,ACC270610,2026-04-26 10:49:00,1326.92,transfer_in,-,atm,MY,10,2280,5,114,NORMAL
TXN10003285,ACC415273,2026-04-30 17:15:00,99.8,purchase,Makro,atm,TH,17,3449,5,140,NORMAL
TXN10003286,ACC238515,2026-04-11 13:08:00,11032.77,transfer_out,-,mobile,JP,13,895,8,427,NORMAL
TXN10003287,ACC412623,2026-04-24 12:49:00,2445.19,transfer_in,-,atm,TH,12,2438,2,133,NORMAL
TXN10003288,ACC564542,2026-04-10 16:17:00,102139.65,transfer_out,-,web,VN,16,903,13,541,FRAUD
TXN10003289,ACC451369,2026-04-25 14:57:00,273.8,transfer_out,-,atm,TH,14,434,1,962,NORMAL
TXN10003290,ACC396452,2026-04-10 17:19:00,808.99,purchase,Lotus's,mobile,TH,17,1508,6,570,NORMAL
TXN10003291,ACC892320,2026-04-09 12:34:00,290.53,purchase,Grab,web,JP,12,2063,8,351,NORMAL
TXN10003292,ACC363930,2026-04-02 15:01:00,5493.78,transfer_in,-,mobile,TH,15,282,3,149,NORMAL
TXN10003293,ACC231551,2026-04-23 11:08:00,217.02,purchase,7-Eleven,mobile,TH,11,1027,7,742,NORMAL
TXN10003294,ACC628511,2026-04-02 18:19:00,241.16,purchase,7-Eleven,mobile,TH,18,3075,3,341,NORMAL
TXN10003295,ACC455400,2026-04-04 13:22:00,536.78,purchase,Makro,atm,TH,13,236,2,32,NORMAL
TXN10003296,ACC348238,2026-04-04 12:23:00,164.31,purchase,Lotus's,web,TH,12,2370,1,183,NORMAL
TXN10003297,ACC746960,2026-04-29 17:19:00,204.22,purchase,Lazada,web,TH,17,208,8,1875,NORMAL
TXN10003298,ACC963432,2026-04-10 09:12:00,370.81,purchase,Lazada,mobile,TH,9,610,2,275,NORMAL
TXN10003299,ACC553054,2026-04-11 16:52:00,736.09,purchase,Tops Market,mobile,TH,16,1503,7,130,NORMAL
TXN10003300,ACC751009,2026-04-22 17:12:00,85067.8,transfer_out,-,web,PH,17,819,3,736,FRAUD
TXN10003301,ACC624818,2026-04-13 15:14:00,392.01,purchase,Lazada,mobile,JP,15,2868,4,475,NORMAL
TXN10003302,ACC239525,2026-04-16 01:06:00,65.27,transfer_out,-,web,VN,1,2106,4,4,FRAUD
TXN10003303,ACC375229,2026-04-19 21:42:00,221.98,purchase,Makro,atm,TH,21,2002,7,2167,NORMAL
TXN10003304,ACC912969,2026-04-03 09:39:00,112.72,purchase,Lazada,mobile,TH,9,3128,5,345,NORMAL
TXN10003305,ACC380735,2026-04-17 04:19:00,570.68,transfer_out,-,web,JP,4,2971,6,462,NORMAL
TXN10003306,ACC374190,2026-04-14 18:15:00,1189.74,transfer_out,-,mobile,TH,18,1943,2,169,NORMAL
TXN10003307,ACC115128,2026-04-23 15:52:00,291.77,purchase,Big C,mobile,TH,15,514,7,773,NORMAL
TXN10003308,ACC548509,2026-04-30 10:17:00,387.59,purchase,Tops Market,mobile,TH,10,1511,3,2690,NORMAL
TXN10003309,ACC144304,2026-04-28 12:32:00,116584.95,transfer_out,-,web,CN,12,7,19,3,MULE
TXN10003310,ACC738401,2026-04-08 13:44:00,263.43,purchase,Tops Market,mobile,TH,13,138,6,401,NORMAL
TXN10003311,ACC116328,2026-04-01 09:29:00,447.66,purchase,Lotus's,atm,TH,9,2627,8,34,NORMAL
TXN10003312,ACC229597,2026-04-18 16:03:00,13408.28,transfer_in,-,mobile,TH,16,450,2,117,NORMAL
TXN10003313,ACC751971,2026-04-28 12:44:00,1479.52,transfer_out,-,atm,TH,12,79,8,718,NORMAL
TXN10003314,ACC520130,2026-04-05 07:24:00,2228.39,purchase,Big C,mobile,SG,7,2931,4,90,NORMAL
TXN10003315,ACC234644,2026-04-23 15:31:00,132.9,purchase,Shopee,atm,SG,15,2782,6,92,NORMAL
TXN10003316,ACC126830,2026-04-04 11:37:00,1309.95,transfer_out,-,atm,JP,11,2221,2,130,NORMAL
TXN10003317,ACC520925,2026-04-16 08:52:00,527.09,transfer_in,-,web,SG,8,152,3,392,NORMAL
TXN10003318,ACC203742,2026-04-16 12:32:00,4891.62,transfer_out,-,mobile,TH,12,3344,3,795,NORMAL
TXN10003319,ACC416341,2026-04-17 13:40:00,382.41,purchase,Lotus's,atm,TH,13,1986,8,593,NORMAL
TXN10003320,ACC779693,2026-04-18 11:42:00,3491.66,transfer_in,-,mobile,TH,11,1886,6,47,NORMAL
TXN10003321,ACC512788,2026-04-26 15:48:00,346.86,purchase,Lazada,mobile,JP,15,3232,8,329,NORMAL
TXN10003322,ACC150424,2026-04-22 13:37:00,512.59,purchase,Shopee,branch,TH,13,395,5,592,NORMAL
TXN10003323,ACC744521,2026-04-04 22:23:00,5460.02,transfer_in,-,atm,TH,22,3118,6,377,NORMAL
TXN10003324,ACC153751,2026-04-13 05:02:00,365.64,purchase,PTT Station,mobile,TH,5,882,4,490,NORMAL
TXN10003325,ACC704421,2026-04-28 15:33:00,163.13,purchase,Tops Market,mobile,TH,15,2034,6,391,NORMAL
TXN10003326,ACC180162,2026-04-15 07:19:00,691.03,purchase,Makro,mobile,TH,7,1850,4,144,NORMAL
TXN10003327,ACC358001,2026-04-20 15:22:00,229.71,purchase,Grab,mobile,MY,15,277,5,616,NORMAL
TXN10003328,ACC243517,2026-04-02 14:56:00,634.88,purchase,Big C,mobile,SG,14,355,3,72,NORMAL
TXN10003329,ACC973252,2026-04-30 11:52:00,566.86,transfer_out,-,mobile,TH,11,1773,4,68,NORMAL
TXN10003330,ACC153751,2026-04-10 15:47:00,2839.63,transfer_out,-,mobile,TH,15,1583,6,431,NORMAL
TXN10003331,ACC417931,2026-04-03 10:27:00,1127.46,purchase,Lotus's,mobile,TH,10,1844,2,2660,NORMAL
TXN10003332,ACC355803,2026-04-08 11:33:00,4084.33,transfer_out,-,mobile,TH,11,404,3,3310,NORMAL
TXN10003333,ACC314119,2026-04-08 16:12:00,204.46,purchase,Grab,mobile,MY,16,788,8,588,NORMAL
TXN10003334,ACC394411,2026-04-08 16:16:00,2921.8,purchase,Central,atm,TH,16,1294,3,183,NORMAL
TXN10003335,ACC841919,2026-04-20 14:16:00,393.13,purchase,Central,web,JP,14,3414,3,35,NORMAL
TXN10003336,ACC634222,2026-04-05 15:15:00,877.32,purchase,Tops Market,mobile,TH,15,3122,1,236,NORMAL
TXN10003337,ACC567169,2026-04-18 15:33:00,607.15,purchase,Grab,mobile,MY,15,1667,8,820,NORMAL
TXN10003338,ACC893575,2026-04-01 16:26:00,129.66,purchase,Tops Market,mobile,SG,16,3250,6,509,NORMAL
TXN10003339,ACC420841,2026-04-29 02:52:00,181.47,transfer_out,-,mobile,VN,2,967,8,8,FRAUD
TXN10003340,ACC619217,2026-04-08 19:30:00,179.08,purchase,PTT Station,web,JP,19,698,8,194,NORMAL
TXN10003341,ACC389203,2026-04-03 10:59:00,102.12,purchase,7-Eleven,web,TH,10,1000,3,128,NORMAL
TXN10003342,ACC436269,2026-04-08 17:40:00,1030.14,purchase,PTT Station,mobile,TH,17,2659,7,214,NORMAL
TXN10003343,ACC893444,2026-04-10 17:45:00,654.85,purchase,PTT Station,web,JP,17,1655,4,139,NORMAL
TXN10003344,ACC222530,2026-04-09 14:03:00,1332.36,transfer_in,-,mobile,TH,14,3185,4,205,NORMAL
TXN10003345,ACC725663,2026-04-27 10:21:00,1528.89,transfer_in,-,mobile,TH,10,1010,5,73,NORMAL
TXN10003346,ACC528363,2026-04-05 09:13:00,1383.12,transfer_in,-,mobile,SG,9,839,2,64,NORMAL
TXN10003347,ACC628513,2026-04-18 14:52:00,6080.86,transfer_out,-,atm,TH,14,3233,7,122,NORMAL
TXN10003348,ACC851471,2026-04-16 11:27:00,273.62,purchase,Big C,atm,TH,11,3362,2,257,NORMAL
TXN10003349,ACC378967,2026-04-14 07:11:00,850.87,purchase,Central,mobile,TH,7,2988,8,28,NORMAL
TXN10003350,ACC195151,2026-04-26 22:33:00,161.02,purchase,Lazada,atm,JP,22,1209,4,1302,NORMAL
TXN10003351,ACC293811,2026-04-27 10:36:00,1740.1,transfer_out,-,mobile,TH,10,3063,4,71,NORMAL
TXN10003352,ACC800616,2026-04-22 13:59:00,690.01,purchase,PTT Station,mobile,SG,13,2846,5,161,NORMAL
TXN10003353,ACC336499,2026-04-13 14:16:00,3132.19,transfer_out,-,branch,TH,14,1027,1,390,NORMAL
TXN10003354,ACC599160,2026-04-24 09:38:00,352.5,purchase,Lotus's,web,TH,9,2519,6,136,NORMAL
TXN10003355,ACC222494,2026-04-14 08:45:00,2521.36,transfer_in,-,atm,TH,8,1308,4,409,NORMAL
TXN10003356,ACC669452,2026-04-02 12:39:00,1619.34,transfer_in,-,web,MY,12,1062,3,354,NORMAL
TXN10003357,ACC734248,2026-04-18 14:38:00,3655.05,transfer_out,-,atm,TH,14,983,1,326,NORMAL
TXN10003358,ACC546151,2026-04-28 13:45:00,1065.73,purchase,7-Eleven,mobile,TH,13,3373,4,236,NORMAL
TXN10003359,ACC387319,2026-04-16 17:05:00,793.86,transfer_out,-,mobile,TH,17,2976,6,112,NORMAL
TXN10003360,ACC683646,2026-04-18 12:48:00,700.47,purchase,Lotus's,mobile,TH,12,1738,1,358,NORMAL
