"TransactionID","isFraud","TransactionDT","TransactionAmt","ProductCD","card1","card2","card3","card4","card5","card6","addr1","addr2","P_emaildomain","R_emaildomain","C1","C2","C3","C4","C5","D1","D2","D3","D4","D15"
3110920,0,2431221,36.95,"W",15400,301,150,"visa",226,"credit",485,87,"yahoo.com",,213,204,0,0,95,215,215,214,306,306
3110936,0,2431536,12,"W",11313,481,150,"mastercard",102,"credit",299,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3110968,0,2432412,59,"W",16132,111,150,"visa",226,"debit",299,87,"yahoo.com",,1,1,0,0,0,61,61,60,60,60
3110975,0,2432531,108.95,"W",11027,154,150,"visa",226,"debit",325,87,"gmail.com",,10,8,0,0,7,407,346,51,407,407
3110976,0,2432532,70.99,"W",7039,369,150,"mastercard",195,"debit",337,87,"gmail.com",,1,2,0,0,0,8,8,4,8,8
3111003,0,2433424,62.615,"C",4461,375,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3111032,0,2434520,117,"W",17399,111,150,"mastercard",224,"debit",204,87,"yahoo.com",,2,2,0,0,0,88,88,0,346,346
3111037,0,2434611,19.705,"C",4461,375,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3111039,0,2434653,56,"W",12839,321,150,"visa",226,"debit",264,87,"hotmail.com",,1,1,0,0,1,0,,,0,0
3111044,0,2434880,204.97,"W",9705,555,150,"mastercard",224,"debit",264,87,"gmail.com",,1,2,0,0,1,489,489,9,489,489
3111059,0,2435836,58.95,"W",1444,490,150,"visa",166,"debit",469,87,,,1,1,0,0,1,75,75,51,,75
3111129,0,2438451,107.95,"W",2392,360,150,"mastercard",166,"debit",327,87,"yahoo.com",,1,1,0,0,3,434,434,42,434,434
3111157,1,2439151,21.513,"C",15885,545,185,"visa",138,"debit",,,"gmail.com","gmail.com",2,1,0,1,0,0,,,0,61
3111181,0,2440441,117,"W",17966,356,150,"mastercard",224,"debit",472,87,"aol.com",,3,2,0,0,0,171,171,5,498,498
3111203,0,2441960,15.391,"C",9633,296,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3111227,0,2444229,110.49,"W",10859,231,150,"mastercard",117,"debit",251,87,"gmail.com",,1,2,0,0,0,84,84,83,83,83
3111231,0,2445003,100,"R",3773,399,150,"american express",118,"credit",310,87,"yahoo.com","anonymous.com",1,1,0,1,0,0,,,,
3111235,0,2445416,79.23,"C",3154,408,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3111286,0,2459614,88.5,"W",12741,106,150,"visa",226,"debit",143,87,"yahoo.com",,6,11,0,0,0,230,230,0,0,289
3111306,0,2462433,117,"W",12973,480,150,"mastercard",224,"debit",472,87,"gmail.com",,5,2,0,0,0,168,168,4,4,169
3111310,0,2462703,49,"W",12695,490,150,"visa",226,"debit",325,87,"ymail.com",,3,1,0,0,0,84,84,14,278,278
3111314,0,2463036,30.95,"W",10856,268,150,"visa",166,"debit",327,87,"gmail.com",,133,94,0,0,162,295,295,7,37,343
3111326,0,2464527,10.261,"C",9300,103,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,3,0,1,0,5,5,0,5,5
3111366,0,2466844,554,"W",8140,453,150,"visa",226,"debit",123,87,"outlook.com",,9,4,0,0,0,21,17,1,497,21
3111373,0,2467065,55.443,"C",9300,103,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,14,13,14,15,15
3111388,0,2467742,57.95,"W",9500,321,150,"visa",226,"debit",330,87,"yahoo.com",,5,3,0,0,1,223,223,22,487,223
3111403,0,2468206,36,"W",9992,455,150,"mastercard",166,"debit",272,87,"gmail.com",,1,1,0,0,0,128,128,123,129,129
3111410,1,2468406,161.783,"C",15146,311,185,"visa",102,"credit",,,"hotmail.com","hotmail.com",2,2,0,1,0,19,,19,19,0
3111439,0,2469193,59,"W",16188,178,150,"mastercard",224,"debit",325,87,"icloud.com",,3,3,0,0,0,0,,,302,302
3111469,0,2470201,724.95,"W",2455,321,150,"visa",226,"credit",330,87,,,2,1,0,0,1,0,,,,335
3111472,0,2470269,57.95,"W",17131,111,150,"mastercard",224,"debit",264,87,"gmail.com",,2,1,0,0,1,0,,,490,490
3111473,0,2470280,23.95,"W",16560,476,150,"visa",166,"debit",191,87,"gmail.com",,3,1,0,0,1,10,10,10,13,13
3111482,0,2470538,100,"H",7800,268,150,"visa",166,"debit",231,87,"hotmail.com","gmail.com",1,1,0,1,0,0,,,,
3111513,0,2471314,98.5,"W",1744,530,150,"visa",226,"debit",476,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3111555,0,2472537,440.99,"W",4900,321,150,"mastercard",166,"debit",476,87,"aol.com",,1,1,0,0,0,0,,,443,457
3111590,0,2473427,146,"W",10616,583,150,"visa",226,"credit",308,87,,,6,4,0,0,1,116,116,2,,116
3111594,0,2473585,107.95,"W",14089,480,150,"mastercard",117,"debit",264,87,"yahoo.com",,1,2,0,0,1,179,179,23,179,0
3111604,0,2473882,77.687,"C",12834,555,102,"visa",138,"debit",,,"gmail.com","gmail.com",1,3,0,1,0,53,53,8,54,54
3111620,0,2474144,57.95,"W",16560,476,150,"visa",166,"debit",330,87,"icloud.com",,2,2,0,0,1,28,28,28,50,28
3111627,0,2474260,25.95,"W",9500,321,150,"visa",226,"debit",204,87,"outlook.com",,1,1,0,0,1,12,12,12,12,12
3111628,0,2474296,117,"W",2803,100,150,"visa",226,"debit",204,87,"gmail.com",,4,7,0,0,0,0,,,331,150
3111636,0,2474488,79,"W",9175,111,150,"visa",226,"debit",325,87,"aol.com",,1,1,0,0,0,510,510,0,498,474
3111655,0,2475011,47.95,"W",1310,206,150,"mastercard",166,"debit",272,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3111690,0,2475717,75,"H",18011,555,100,"visa",226,"credit",299,87,"hotmail.com","anonymous.com",1,1,0,1,0,0,,,,
3111697,0,2475786,117,"W",15385,111,150,"mastercard",224,"debit",441,87,"aol.com",,1,1,0,0,0,0,,0,437,437
3111750,0,2476899,59,"W",13052,254,150,"visa",226,"debit",325,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3111776,0,2477423,652.47,"W",3682,264,150,"visa",226,"credit",325,87,"ymail.com",,1,1,0,0,1,0,,,0,0
3111784,1,2477627,8.512,"C",2256,545,185,"visa",226,"credit",,,"hotmail.com","hotmail.com",48,90,0,29,0,28,28,0,28,360
3111788,0,2477814,85.264,"C",5595,545,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3111799,1,2477940,280,"W",9500,321,150,"visa",226,"debit",204,87,,,1,1,0,0,0,1,1,0,,1
3111818,0,2478319,200,"H",12695,490,150,"visa",226,"debit",330,87,"yahoo.com",,1,3,0,0,0,4,,,,
3111827,0,2478470,319.89,"W",7585,553,150,"visa",226,"credit",472,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3111895,1,2479520,53.97,"W",2581,199,150,"mastercard",202,"debit",315,87,,,2,1,0,0,2,0,,,,97
3111900,0,2479540,100,"H",2803,100,150,"visa",226,"debit",272,87,"gmail.com","gmail.com",1,1,0,1,0,0,,0,,0
3111901,0,2479549,10.812,"C",4468,555,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3111910,0,2479691,75,"R",17868,148,150,"visa",226,"debit",472,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3111949,0,2480416,59,"W",6481,111,150,"visa",226,"debit",337,87,"gmail.com",,10,6,0,0,2,70,69,6,79,135
3111951,0,2480483,29.5,"W",15986,360,150,"mastercard",166,"debit",325,87,"anonymous.com",,2,2,0,0,0,0,0,0,269,454
3111974,0,2481010,117,"W",11207,361,150,"visa",226,"debit",325,87,"gmail.com",,1,1,0,0,0,1,1,0,0,1
3111982,1,2481099,150,"H",6292,298,150,"visa",226,"debit",203,87,"outlook.com","gmail.com",2,4,0,1,0,0,,,,
3112026,0,2481828,34,"W",11839,490,150,"visa",226,"debit",123,87,"gmail.com",,2,3,0,0,0,415,415,37,415,415
3112047,0,2482125,117,"W",12544,321,150,"visa",226,"debit",476,87,"yahoo.com",,2,2,0,0,0,507,507,12,0,22
3112057,0,2482202,29,"W",12577,268,150,"visa",166,"debit",272,87,"gmail.com",,1,1,0,0,0,424,,424,441,433
3112090,0,2482512,40.693,"C",3611,500,185,"mastercard",224,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3112114,0,2482795,20.522,"C",15885,545,185,"visa",138,"debit",,,"yahoo.com","yahoo.com",2,5,0,1,0,0,,,0,0
3112117,0,2482848,107.95,"W",6951,111,150,"visa",226,"debit",441,87,"aol.com",,2,2,0,0,1,0,,,427,452
3112132,0,2483188,20,"S",1675,174,150,"visa",226,"debit",330,87,,"gmail.com",1,1,0,1,0,0,,,,
3112143,0,2483237,171,"W",16085,297,150,"visa",166,"debit",269,87,"yahoo.com",,1,2,0,0,0,429,429,0,422,0
3112152,0,2483316,129.95,"W",6252,555,150,"visa",226,"debit",441,87,"gmail.com",,1,1,0,0,1,160,160,160,160,160
3112205,0,2484054,42.559,"C",1976,545,185,"visa",102,"credit",,,"anonymous.com","anonymous.com",1,1,0,1,0,0,,,0,0
3112226,0,2484367,125,"H",6019,583,150,"visa",226,"credit",110,87,"aol.com","aol.com",1,1,0,1,0,0,,,,
3112232,1,2484438,425,"W",9175,111,150,"visa",226,"debit",126,87,"aol.com",,7,2,0,0,0,334,132,22,334,334
3112273,0,2484917,44.5,"W",12544,321,150,"visa",226,"debit",441,87,"gmail.com",,2,2,0,0,0,0,,0,14,14
3112339,0,2485764,171,"W",7970,490,150,"visa",226,"debit",387,87,"anonymous.com",,2,1,0,0,0,279,279,0,500,500
3112355,0,2485956,311.95,"W",12932,361,150,"visa",226,"debit",325,87,"gmail.com",,2,2,0,0,1,0,,,481,481
3112358,0,2485999,50,"R",11106,100,150,"visa",226,"credit",337,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3112364,0,2486130,117,"W",13749,321,150,"visa",226,"credit",299,87,"live.com",,1,1,0,0,0,21,21,5,21,21
3112366,0,2486161,107,"W",2487,555,150,"visa",226,"debit",337,87,"yahoo.com",,1,1,0,0,0,0,,0,0,0
3112418,0,2486966,129.95,"W",3326,265,150,"visa",226,"debit",485,87,"gmail.com",,17,18,0,0,3,239,239,5,14,314
3112437,0,2487195,1352.35,"W",12235,478,150,"visa",226,"credit",337,87,"yahoo.com",,2,2,0,0,2,0,,,28,0
3112444,0,2487279,43.97,"W",9002,453,150,"visa",226,"debit",441,87,"yahoo.com",,11,8,0,0,3,0,,0,44,44
3112447,0,2487342,23.087,"C",3154,408,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3112448,0,2487350,25.95,"W",9112,250,150,"visa",226,"debit",441,87,"gmail.com",,1,2,0,0,2,204,204,36,204,204
3112460,0,2487505,150,"R",15063,514,150,"visa",226,"credit",299,87,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,,
3112475,0,2487806,20.95,"W",12552,555,150,"mastercard",117,"debit",325,87,,,1,1,0,0,1,13,13,14,,14
3112477,0,2487818,39,"W",4079,558,150,"visa",226,"credit",325,87,"yahoo.com",,4,2,0,0,0,0,,,6,19
3112479,0,2487840,11.077,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",2,2,0,1,0,0,,,311,0
3112508,0,2488203,612.95,"W",16255,470,150,"mastercard",137,"credit",325,87,"gmail.com",,2,1,0,0,1,0,,,91,91
3112512,0,2488293,50.138,"C",4461,375,185,"mastercard",224,"debit",,,"outlook.com","outlook.com",1,2,0,1,0,0,0,0,0,0
3112602,0,2489502,136.422,"C",15885,545,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3112612,0,2489682,22.387,"C",4504,500,185,"mastercard",219,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,374,,374,374,0
3112618,0,2489781,424.95,"W",7861,494,150,"visa",226,"credit",299,87,"gmail.com",,1,1,0,0,1,1,,1,1,1
3112634,0,2489975,57.95,"W",2543,555,150,"visa",226,"debit",143,87,"yahoo.com",,1,2,0,0,1,508,508,26,508,508
3112656,0,2490333,58.95,"W",17131,111,150,"mastercard",224,"debit",264,87,"gmail.com",,1,1,0,0,1,14,14,15,15,15
3112697,0,2491045,100,"R",17055,393,150,"mastercard",117,"debit",330,87,"comcast.net","comcast.net",1,1,0,1,0,0,,,,
3112718,0,2491316,59,"W",8380,512,150,"visa",226,"credit",269,87,,,1,2,0,0,0,47,47,2,,21
3112730,0,2491467,100,"R",7664,490,150,"visa",226,"debit",264,87,"anonymous.com","anonymous.com",1,1,0,1,0,0,,,,
3112744,0,2491654,129.95,"W",12577,268,150,"visa",166,"debit",476,87,,,4,3,0,0,1,29,29,29,,91
3112752,0,2491773,57.95,"W",2392,360,150,"mastercard",166,"debit",494,87,"yahoo.com",,3,3,0,0,1,57,57,30,58,210
3112803,0,2492555,226,"W",16632,215,150,"mastercard",166,"debit",264,87,,,1,1,0,0,0,0,,,,0
3112822,0,2492901,32.356,"C",9633,296,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3112837,0,2493083,40.693,"C",6019,583,150,"visa",226,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3112842,1,2493160,39,"W",5853,225,150,"mastercard",117,"debit",181,87,"live.com",,3,4,0,0,0,176,176,2,388,388
3112846,0,2493243,29,"W",11162,346,150,"mastercard",224,"debit",420,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3112887,0,2493773,63.839,"C",6096,555,102,"visa",226,"credit",,,"yahoo.com","yahoo.com",1,1,0,1,0,0,,,0,0
3112893,0,2493828,59,"W",10112,360,150,"visa",166,"debit",337,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3112901,0,2493979,19.95,"W",15205,270,150,"visa",166,"debit",220,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3112906,0,2494002,250,"R",1098,399,150,"american express",119,"credit",472,87,"anonymous.com","gmail.com",1,1,0,1,0,0,,,,
3112925,0,2494267,50,"H",12501,490,150,"visa",226,"debit",272,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3112957,0,2494723,941.1,"W",2616,,150,"discover",102,"credit",123,87,"sbcglobal.net",,1,1,0,0,1,13,,13,13,13
3112966,0,2494824,49,"W",5291,442,150,"visa",226,"debit",204,87,"gmail.com",,4,3,0,0,0,268,268,4,268,254
3112973,0,2494912,427,"W",18081,481,150,"mastercard",219,"credit",436,87,"anonymous.com",,1,1,0,0,0,0,,,0,0
3113012,0,2495478,72.642,"C",9300,103,185,"visa",138,"debit",,,"gmail.com","gmail.com",3,8,0,1,0,32,,32,54,54
3113024,1,2495646,150,"H",12544,321,150,"visa",226,"debit",337,87,"outlook.com","gmail.com",3,5,0,1,0,0,,,,
3113032,0,2495729,39,"W",5291,442,150,"visa",226,"debit",204,87,"gmail.com",,4,3,0,0,0,268,268,0,268,254
3113041,0,2495838,87.95,"W",17131,111,150,"mastercard",224,"debit",264,87,"gmail.com",,1,1,0,0,1,17,17,0,17,17
3113093,0,2496666,171,"W",6892,560,150,"visa",226,"credit",177,87,"anonymous.com",,4,1,0,0,0,0,,,78,116
3113096,0,2496684,171,"W",7207,111,150,"visa",226,"debit",204,87,,,2,1,0,0,0,7,7,7,,231
3113103,0,2496792,40,"H",7664,490,150,"visa",226,"debit",264,87,"gmail.com","yahoo.com",1,1,0,1,0,0,,,,
3113106,0,2496823,76.023,"C",15885,545,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3113151,0,2497342,18.539,"C",2256,545,185,"visa",226,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3113193,0,2497916,64.713,"C",9026,545,185,"visa",137,"credit",,,"gmail.com","gmail.com",1,2,0,1,0,0,,0,0,0
3113204,0,2498104,80.891,"C",5365,177,185,"mastercard",224,"credit",,,"anonymous.com","anonymous.com",8,15,0,4,0,0,,0,2,0
3113248,0,2498559,117,"W",12695,490,150,"visa",226,"debit",325,87,,,4,5,0,0,1,499,449,0,,499
3113254,0,2498622,32.356,"C",9633,296,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3113259,0,2498675,23.903,"C",11201,103,185,"visa",226,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3113267,0,2498807,25,"H",7815,161,150,"mastercard",117,"debit",123,87,"yahoo.com",,1,1,0,0,0,0,,,,
3113271,0,2498838,210.95,"W",16132,111,150,"visa",226,"debit",299,87,"gmail.com",,241,209,0,0,189,161,161,24,309,496
3113282,0,2498991,50.604,"C",6141,266,185,"visa",102,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3113311,0,2499288,56.5,"W",11159,253,150,"mastercard",224,"debit",315,87,"aol.com",,1,1,0,0,0,13,13,13,0,13
3113312,0,2499303,39,"W",9479,562,150,"mastercard",102,"credit",264,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3113344,1,2499922,762,"W",12695,490,150,"visa",226,"debit",325,87,"gmail.com",,1,2,0,0,0,370,140,6,370,370
3113356,0,2500096,47.514,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",2,7,0,1,0,0,0,0,185,0
3113362,0,2500242,252.06,"W",17480,528,150,"visa",226,"credit",428,87,,,1,1,0,0,1,0,,,,0
3113363,0,2500244,47.514,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",2,9,0,1,0,0,0,0,185,0
3113432,0,2501942,108.95,"W",11162,346,150,"mastercard",224,"debit",299,87,"gmail.com",,1,1,0,0,1,0,,,436,0
3113443,0,2502101,34.821,"C",16136,204,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,2,0,1,0,17,17,17,496,496
3113451,0,2502241,117,"W",12544,321,150,"visa",226,"debit",441,87,"gmail.com",,2,2,0,0,0,82,40,1,82,82
3113500,0,2502871,75,"W",3094,276,150,"visa",226,"debit",191,87,"bellsouth.net",,3,3,0,0,3,507,507,5,21,507
3113515,0,2503299,250,"R",15063,514,150,"visa",226,"credit",299,87,"anonymous.com","hotmail.com",1,1,0,1,0,0,,,,
3113606,0,2504579,161,"W",18366,111,150,"visa",226,"debit",220,87,,,10,7,0,0,2,23,10,10,,23
3113615,0,2504695,59,"W",14426,111,150,"mastercard",224,"debit",272,87,"yahoo.com",,7,9,0,0,0,422,422,35,422,422
3113619,0,2504782,83.95,"W",17188,321,150,"visa",226,"debit",299,87,,,1,1,0,0,1,0,,,,0
3113637,0,2505154,100,"W",2803,100,150,"visa",226,"debit",299,87,"yahoo.com",,4,2,0,0,0,0,,,452,0
3113646,0,2505374,250,"R",12316,548,150,"visa",195,"credit",441,87,"anonymous.com","anonymous.com",1,1,0,1,0,0,,,,
3113648,0,2505412,57.95,"W",16560,476,150,"visa",166,"debit",299,87,"yahoo.com",,1,2,0,0,1,32,32,33,33,33
3113656,0,2505493,14.575,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3113659,0,2505517,13.95,"W",1974,111,150,"visa",226,"debit",184,87,"hotmail.com",,1,1,0,0,1,0,,,0,0
3113697,0,2506045,76.023,"C",1594,555,102,"visa",226,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3113699,0,2506128,57.95,"W",6550,,150,"visa",226,"debit",494,87,"gmail.com",,7,6,0,0,2,71,71,15,487,487
3113701,0,2506140,42.559,"C",3867,296,185,"visa",226,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3113729,0,2506599,100,"R",5525,399,150,"american express",198,"credit",472,87,"yahoo.com","yahoo.com",1,1,0,1,0,0,,,,
3113739,1,2506862,54,"W",2939,111,150,"mastercard",102,"credit",204,87,"gmail.com",,2,3,0,0,0,166,166,1,502,59
3113753,0,2507150,59,"W",8320,476,150,"visa",166,"debit",204,87,"anonymous.com",,1,1,0,0,0,0,,,0,0
3113791,0,2507948,48.95,"W",1225,555,150,"visa",226,"debit",204,87,"aol.com",,46,40,0,0,38,36,36,0,326,451
3113809,0,2508380,226,"W",5376,111,150,"mastercard",224,"debit",325,87,"aol.com",,1,1,0,0,0,125,125,125,125,125
3113827,0,2508661,117,"W",14661,210,150,"visa",226,"debit",337,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3113850,0,2509038,98.95,"W",6697,111,150,"visa",195,"debit",299,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3113860,0,2509224,25.95,"W",15546,555,150,"visa",226,"debit",512,87,,,1,1,0,0,1,0,,,,0
3113875,0,2509556,499.94,"W",2939,111,150,"mastercard",102,"credit",204,87,"anonymous.com",,1,1,0,0,1,30,30,30,0,30
3113964,0,2510942,335,"W",15395,555,150,"visa",226,"debit",269,87,"yahoo.com",,1,1,0,0,0,0,,,484,484
3113971,0,2511145,45.241,"C",3887,202,185,"mastercard",137,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3113982,0,2511377,117,"W",1513,555,150,"visa",226,"debit",226,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3113988,0,2511529,107.95,"W",10895,167,150,"visa",226,"debit",485,87,"gmail.com",,5,5,0,0,1,263,263,14,74,345
3113991,1,2511640,250,"R",12953,555,198,"mastercard",195,"credit",110,87,"yahoo.com","yahoo.com",8,9,0,2,0,0,,,75,75
3114003,0,2511843,23.707,"C",15257,375,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",1,2,0,1,0,0,,0,0,0
3114031,0,2512594,17.84,"C",15885,545,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3114037,0,2512762,100,"R",6344,327,150,"discover",224,"credit",448,87,"anonymous.com","yahoo.com",1,1,0,1,0,0,,,,
3114039,0,2512769,29.95,"W",12839,321,150,"visa",226,"debit",264,87,"gmail.com",,2,2,0,0,2,0,,,262,0
3114042,0,2512937,107.95,"W",1893,514,150,"mastercard",224,"credit",325,87,,,3,3,0,0,2,170,170,15,,422
3114055,1,2513187,46.174,"C",13832,375,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",14,31,0,4,0,2,,1,1,0
3114067,0,2513538,31.132,"C",6544,341,185,"visa",226,"credit",,,"hotmail.com","hotmail.com",2,3,0,1,0,0,,,0,0
3114092,0,2514462,57.95,"W",14182,562,150,"mastercard",102,"credit",299,87,"yahoo.com",,2,1,0,0,1,80,80,80,381,381
3114112,0,2514882,57.95,"W",14079,360,150,"mastercard",166,"debit",226,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3114121,0,2515163,200,"R",14650,399,150,"american express",137,"credit",126,87,"anonymous.com","embarqmail.com",2,2,0,2,0,0,,,,
3114122,0,2515165,46.95,"W",8117,490,150,"visa",226,"debit",315,87,"yahoo.com",,2,1,0,0,2,0,,,0,17
3114172,0,2516450,32.356,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3114191,0,2516862,53.97,"W",14079,360,150,"mastercard",166,"debit",226,87,"gmail.com",,1,1,0,0,1,0,,0,0,0
3114214,0,2517781,160.5,"W",9734,555,150,"visa",226,"debit",420,87,"icloud.com",,1,1,0,0,0,0,,,0,0
3114221,0,2517970,67.95,"W",6019,583,150,"visa",226,"credit",315,87,"anonymous.com",,3,5,0,0,1,465,465,13,126,112
3114222,0,2517976,45.95,"W",2721,421,150,"visa",226,"debit",310,87,,,4,3,0,0,5,97,97,40,,427
3114238,0,2518366,378.22,"W",17188,321,150,"visa",226,"debit",299,87,"gmail.com",,1,1,0,0,1,0,,,0,506
3114259,0,2518763,41.276,"C",15885,545,185,"visa",138,"debit",,,"outlook.es","outlook.es",2,3,0,1,0,0,,0,5,5
3114267,0,2519025,15,"W",16070,111,150,"visa",166,"debit",494,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3114314,0,2519993,71.95,"W",11157,215,150,"visa",226,"debit",204,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3114324,0,2520376,45.506,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,3,0,1,0,0,0,0,0,0
3114351,0,2521156,175,"R",10616,583,150,"visa",226,"credit",325,87,"gmail.com","gmail.com",3,1,0,1,0,0,,,,
3114362,1,2521547,50,"H",17055,393,150,"mastercard",117,"debit",126,87,"hotmail.com","hotmail.com",3,3,0,2,0,0,,,,
3114372,0,2521772,6.588,"C",9633,296,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3114400,0,2523355,25,"H",13307,428,150,"visa",166,"debit",325,87,"yahoo.com","gmail.com",1,1,0,1,0,0,,,,
3114415,0,2524073,117,"W",10112,360,150,"visa",166,"debit",494,87,"gmail.com",,1,1,0,0,0,210,210,14,209,209
3114417,0,2524170,35.95,"W",2803,100,150,"visa",226,"debit",204,87,,,4,4,0,0,1,208,208,25,,219
3114447,0,2525023,29,"W",7653,216,150,"visa",226,"credit",251,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3114552,0,2529416,554,"W",7919,194,150,"mastercard",202,"debit",315,87,"gmail.com",,5,9,0,0,10,55,54,0,22,149
3114581,0,2531330,20.95,"W",1359,314,150,"mastercard",224,"debit",299,87,"hotmail.com",,4,4,0,0,1,138,138,20,137,137
3114604,0,2533098,38.012,"C",15257,375,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",1,3,0,1,0,0,0,0,0,0
3114610,0,2533594,159.95,"W",7919,194,150,"mastercard",202,"debit",324,87,,,41,31,0,0,27,490,490,28,,490
3114625,0,2534741,25.95,"W",7919,194,150,"mastercard",202,"debit",299,87,"gmail.com",,3,1,0,0,1,0,,,365,365
3114628,0,2534918,38.012,"C",15257,375,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",2,6,0,1,0,0,0,0,0,0
3114666,0,2540104,97,"W",12741,106,150,"visa",226,"debit",143,87,"gmail.com",,1,8,0,0,0,231,231,0,1,290
3114687,0,2542433,29,"W",7919,194,150,"mastercard",202,"debit",327,87,,,1,1,0,0,0,28,28,28,,28
3114746,0,2547263,88.966,"C",15063,,150,"visa",226,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3114758,0,2548033,47.95,"W",9500,321,150,"visa",226,"debit",330,87,"gmail.com",,5,5,0,0,3,84,84,52,84,84
3114783,0,2549079,49,"W",6170,174,150,"visa",226,"debit",327,87,"yahoo.com",,10,7,0,0,0,349,349,3,349,349
3114794,0,2549700,107,"W",14849,111,150,"visa",226,"debit",441,87,"yahoo.com",,88,81,0,0,39,507,507,28,509,507
3114803,0,2550111,107.95,"W",7919,194,150,"mastercard",202,"debit",325,87,"yahoo.com",,1,1,0,0,2,393,393,28,393,119
3114826,0,2550847,87.95,"W",2803,100,150,"visa",226,"debit",184,87,"anonymous.com",,5,5,0,0,2,49,49,14,490,504
3114828,0,2550901,67.95,"W",12695,490,150,"visa",226,"debit",325,87,"gmail.com",,3,6,0,0,1,126,126,14,396,252
3114829,0,2550914,34,"W",9136,555,150,"visa",226,"debit",433,87,"yahoo.com",,7,5,0,0,0,284,284,3,503,474
3114847,0,2551318,171,"W",16115,431,150,"visa",166,"debit",325,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3114864,0,2551794,57.95,"W",7103,,150,"visa",226,"debit",264,87,"gmail.com",,3,2,0,0,1,154,154,46,154,154
