loan_id,customer_id,age,gender,marital_status,education,employment_type,years_employed,annual_income,monthly_income,loan_amount,loan_term_months,interest_rate,credit_score,existing_loans,collateral_type,loan_purpose,debt_to_income,missed_payments_6m,months_with_bank,num_bank_products,default
LN000915,CUS00915,64,Female,Divorced,Secondary,Self-Employed,31,4120783,354601,57421,36,5.141821005710427,321,0,Real Estate,Personal Loan,0.6340619919311804,6,117,1,0
LN000874,CUS00874,61,Female,Married,Primary,Self-Employed,23,3776862,311445,565898,12,8.148134372045734,332,4,Guarantor,Business Expansion,2.409781339589398,0,171,4,0
LN000452,CUS00452,56,Male,Married,Doctoral,Permanent Employee,15,3211219,274626,784403,180,13.573307180928083,689,1,,Personal Loan,0.268202955815253,0,236,5,0
LN000491,CUS00491,62,Male,Widowed,Master,Self-Employed,9,2572278,212981,442949,48,6.428149741675677,581,4,Fixed Deposit,Education,0.6682985467561116,4,189,4,0
LN001481,CUS01481,41,Female,Married,Master,Government Officer,22,2638390,209407,3445626,120,8.803178103555437,456,1,Fixed Deposit,Debt Consolidation,1.4436249889233082,3,51,6,1
LN000288,CUS00288,25,Female,Divorced,Primary,Business Owner,27,1474077,125296,797685,12,5.981939022153452,628,2,Vehicle,Medical,7.260507607151448,2,23,2,0
LN000949,CUS00949,24,Female,Married,Vocational,Freelance,11,1504286,125443,3544840,120,6.121242403599508,501,0,Real Estate,Personal Loan,3.1820674086239595,1,154,3,0
LN001986,CUS01986,25,Female,Divorced,Bachelor,Self-Employed,13,206952,15946,1349004,180,11.261439958276114,591,5,,Home Purchase,5.0752697198075705,1,206,6,1
LN001369,CUS01369,44,Male,Widowed,Bachelor,Freelance,15,2139014,174437,867446,120,7.5289788205159525,324,4,Real Estate,Education,0.31367087358755896,5,104,2,1
LN001147,CUS01147,24,Female,Widowed,Primary,Freelance,22,2803682,237057,4329498,36,10.754207235019956,346,2,Vehicle,Home Purchase,5.4907197001166885,2,88,4,1
LN000706,CUS00706,41,Male,Single,Secondary,Government Officer,24,1734867,139622,3357229,12,7.731536503005027,366,4,Life Insurance,Debt Consolidation,23.715011242705458,0,46,3,0
LN001727,CUS01727,39,Female,Single,Primary,Government Officer,6,3075901,260741,3501685,36,6.701230635835644,738,5,Fixed Deposit,Medical,5.124539202267119,4,116,4,1
LN001702,CUS01702,40,Male,Married,Master,Government Officer,15,3424544,281090,4995233,120,8.751988667163658,733,2,Fixed Deposit,Auto Loan,1.9599946199805158,0,220,4,1
LN001629,CUS01629,29,Female,Single,Secondary,Contract Employee,28,3269748,268672,4655592,36,11.577112292540567,420,3,Fixed Deposit,Medical,4.629039737739522,0,70,5,1
LN001600,CUS01600,22,Male,Divorced,Secondary,Contract Employee,24,2948781,244754,1309096,60,9.694677865790169,768,4,Life Insurance,Business Expansion,0.2660088840103514,1,120,1,1
LN001539,CUS01539,40,Female,Married,Bachelor,Freelance,20,1167259,99647,4838776,60,14.621537566056855,348,5,Real Estate,Business Expansion,9.521234300588723,5,184,1,1
LN001406,CUS01406,40,Female,Widowed,Secondary,Business Owner,11,2792316,240635,4089494,12,14.4800153342781,720,1,Real Estate,Auto Loan,17.300135432862174,5,65,1,1
LN001651,CUS01651,42,Male,Single,Doctoral,Permanent Employee,1,1717921,149285,724902,48,7.23336370297467,555,4,Life Insurance,Education,1.1391360178480117,3,222,4,1
LN000328,CUS00328,47,Male,Divorced,Vocational,Freelance,15,1425804,117470,1916256,48,16.694676593439365,697,0,Real Estate,Medical,2.785923490761968,2,164,2,0
LN000443,CUS00443,27,Female,Single,Doctoral,Self-Employed,0,1916560,150451,2073075,48,7.571714037738597,747,5,Fixed Deposit,Education,3.941621282609687,0,197,6,0
LN000775,CUS00775,32,Female,Single,Secondary,Freelance,16,3292031,280191,4380443,240,8.619058528808454,378,1,Vehicle,Education,1.2970165363958497,1,149,3,0
LN001088,CUS01088,26,Male,Divorced,Master,Government Officer,34,3353521,268016,2351259,60,14.90100059794388,819,0,Real Estate,Debt Consolidation,1.9999830683087791,0,161,4,1
LN001221,CUS01221,52,Male,Divorced,Bachelor,Freelance,3,3696828,304824,2095478,48,9.416019379599165,486,2,,Medical,1.8309341322708081,4,199,3,1
LN001636,CUS01636,57,Male,Widowed,Doctoral,Freelance,34,1823615,146584,3453239,180,12.24776239182244,622,0,Real Estate,Home Purchase,1.9895203855197667,4,54,6,1
LN000178,CUS00178,48,Male,Widowed,Secondary,Contract Employee,26,2593119,208832,1654766,48,14.085491230386765,547,1,Real Estate,Personal Loan,0.7767118823657306,5,157,2,0
LN001323,CUS01323,56,Female,Widowed,Bachelor,Freelance,20,2086860,166536,2652377,84,12.939985499331755,564,3,Life Insurance,Personal Loan,3.6913402282889574,2,220,1,1
LN000705,CUS00705,26,Male,Divorced,Doctoral,Government Officer,27,421299,31152,3351021,36,6.3535993097658645,666,5,Vehicle,Education,32.468547590867104,4,43,6,0
LN000087,CUS00087,65,Male,Single,Primary,Freelance,28,4224432,346436,3599718,240,9.83647635501224,683,2,Fixed Deposit,Auto Loan,1.2892184940884999,5,79,6,0
LN001884,CUS01884,35,Male,Married,Secondary,Contract Employee,5,2002928,173819,4950157,24,11.346887877819102,317,4,Fixed Deposit,Business Expansion,14.727287475753565,5,98,4,1
LN001948,CUS01948,47,Male,Divorced,Secondary,Permanent Employee,7,3900529,323320,96317,120,5.325095432211323,396,3,Fixed Deposit,Home Purchase,0.2873941980226638,0,66,6,1
LN000458,CUS00458,31,Female,Single,Secondary,Freelance,16,3348727,290208,4283668,240,8.753187281036803,376,1,Vehicle,Education,1.2914704497761516,1,140,3,0
LN001829,CUS01829,42,Male,Married,Master,Contract Employee,3,3393079,282903,3023966,48,9.31809953810904,331,3,Fixed Deposit,Personal Loan,3.704039865363831,0,190,1,1
LN000055,CUS00055,53,Male,Single,Vocational,Self-Employed,13,871905,79172,1005159,84,17.287903090131074,501,1,Life Insurance,Auto Loan,1.8772034577720826,6,157,2,0
LN001502,CUS01502,57,Female,Divorced,Master,Contract Employee,12,3521507,291490,3546230,60,4.708326722239528,455,4,Real Estate,Auto Loan,2.973597576900238,6,34,5,1
LN000644,CUS00644,59,Male,Divorced,Bachelor,Permanent Employee,0,2056643,161535,1977674,300,4.446246351557238,317,1,Real Estate,Home Purchase,0.19200587742595304,0,58,2,0
LN000678,CUS00678,48,Male,Widowed,Secondary,Contract Employee,25,2638999,210330,1580481,48,14.007370346042526,558,1,Real Estate,Personal Loan,1.3675992812151896,5,149,2,0
LN000222,CUS00222,23,Male,Widowed,Doctoral,Contract Employee,28,2081413,169254,2286750,180,17.428271340127377,746,3,Life Insurance,Education,1.3790559636888113,0,214,2,0
LN000114,CUS00114,34,Female,Widowed,Master,Freelance,5,2529146,213909,3312964,120,9.52874470690122,517,2,,Business Expansion,1.290492232626796,3,170,3,0
LN000983,CUS00983,64,Male,Single,Master,Contract Employee,15,1141410,92420,4168015,60,4.094674312016933,828,4,,Education,8.122058229024693,1,0,1,0
LN001229,CUS01229,43,Male,Divorced,Primary,Self-Employed,27,1028144,83575,1713253,240,6.415149877250076,784,1,,Business Expansion,0.921356354737186,0,104,3,1
LN001000,CUS01000,43,Female,Single,Master,Contract Employee,13,3542342,301162,2220362,84,3.8801511528387387,403,3,Guarantor,Personal Loan,0.9494199402771816,0,240,5,0
LN000175,CUS00175,55,Female,Divorced,Primary,Contract Employee,24,970604,83338,2070440,300,12.611064215867879,773,2,Guarantor,Auto Loan,0.1587917613038463,5,85,1,0
LN000782,CUS00782,28,Male,Single,Primary,Self-Employed,8,1796225,148332,1670357,240,14.55723651675218,637,2,Vehicle,Medical,0.2545962132902733,0,167,4,0
LN000590,CUS00590,37,Female,Widowed,Vocational,Business Owner,3,2289106,197215,1872376,240,7.202240998894721,717,1,Life Insurance,Business Expansion,0.5719400561711322,6,60,6,0
LN001560,CUS01560,42,Female,Married,Primary,Government Officer,29,1438737,115163,1797440,84,15.535462793443171,837,1,Vehicle,Debt Consolidation,2.155447430803512,1,24,2,1
LN000019,CUS00019,23,Female,Married,Vocational,Freelance,11,1496704,126498,3667536,120,6.129785611486554,489,0,Real Estate,Personal Loan,2.54064356684131,1,158,3,0
LN000424,CUS00424,32,Female,Widowed,Master,Government Officer,29,3261852,267953,3130928,36,14.797208602654143,802,3,Fixed Deposit,Auto Loan,3.789854935535808,3,127,1,0
LN001344,CUS01344,59,Male,Widowed,Secondary,Government Officer,17,3790961,314246,225855,180,6.856333960591332,304,0,Real Estate,Personal Loan,0.8691617875151884,6,26,1,1
LN000286,CUS00286,59,Male,Divorced,Bachelor,Permanent Employee,0,1988540,161790,2029787,300,4.55599081447271,313,1,Real Estate,Home Purchase,0.0,0,58,2,0
LN001584,CUS01584,47,Male,Divorced,Secondary,Permanent Employee,6,3856031,325994,156926,120,5.7275754348342875,401,3,Fixed Deposit,Home Purchase,0.0,0,68,6,1
LN000429,CUS00429,53,Female,Widowed,Doctoral,Business Owner,23,3878466,329190,29205,180,4.472519292753886,734,2,Life Insurance,Personal Loan,0.0,4,158,1,0
LN001510,CUS01510,24,Female,Widowed,Vocational,Permanent Employee,28,3468571,287338,4134963,24,16.77307264922235,428,0,,Business Expansion,7.487506983302813,4,60,6,1
LN001319,CUS01319,26,Male,Married,Doctoral,Contract Employee,7,4147583,348260,1539880,12,13.595320860226668,719,0,Guarantor,Education,4.294935425509844,0,183,5,1
LN000670,CUS00670,66,Male,Married,Primary,Contract Employee,35,3041619,256661,1122369,84,9.603737632484474,787,0,Fixed Deposit,Business Expansion,0.10894395650660188,2,138,1,0
LN000032,CUS00032,64,Female,Single,Master,Government Officer,4,2107991,180411,2571158,240,7.94872174672703,500,2,Fixed Deposit,Education,0.9514338152048853,0,99,5,0
LN000941,CUS00941,41,Female,Divorced,Master,Self-Employed,6,1946432,157339,2763463,120,12.445278556141375,640,5,Vehicle,Auto Loan,1.519368019933065,5,89,1,0
LN000723,CUS00723,51,Female,Single,Doctoral,Self-Employed,30,3691061,309059,2821421,180,12.645502722760018,450,5,Fixed Deposit,Debt Consolidation,0.8518653874572703,1,201,1,0
LN000995,CUS00995,35,Male,Divorced,Primary,Government Officer,9,3832810,319528,4511746,120,11.004184829449198,581,2,Vehicle,Education,1.2326389479779087,0,101,4,0
LN000215,CUS00215,57,Male,Widowed,Bachelor,Freelance,0,993969,78336,2995528,240,6.237917837594416,351,0,Real Estate,Medical,2.2261807082603124,1,8,5,0
LN000814,CUS00814,42,Female,Widowed,Secondary,Freelance,10,3978711,325323,2078089,12,4.63516598281353,761,3,Life Insurance,Auto Loan,5.560671326206986,1,202,3,0
LN000327,CUS00327,40,Female,Single,Bachelor,Business Owner,21,953397,79826,2177841,36,11.399133694118646,493,1,,Medical,8.939151942310668,3,191,5,0
LN000561,CUS00561,36,Male,Single,Doctoral,Government Officer,10,1618740,138567,3323954,300,3.9078659344244455,789,4,Fixed Deposit,Home Purchase,1.6815734339129322,4,85,1,0
LN001113,CUS01113,45,Male,Widowed,Doctoral,Business Owner,21,2328109,200489,4986302,300,6.616906129680177,326,3,Real Estate,Business Expansion,0.8365350567552035,1,208,2,1
LN000701,CUS00701,27,Female,Widowed,Secondary,Business Owner,28,136285,21810,3035572,120,5.462689751032895,800,1,Fixed Deposit,Personal Loan,17.970537201661507,4,59,2,0
LN001579,CUS01579,53,Female,Married,Vocational,Contract Employee,21,327907,31089,2286362,240,15.095539764563469,632,0,,Medical,3.553270733767654,4,182,2,1
LN001190,CUS01190,41,Female,Married,Primary,Government Officer,31,1493645,106493,1930966,84,15.407241827811415,833,1,Vehicle,Debt Consolidation,2.236785803710108,1,31,2,1
LN000342,CUS00342,52,Female,Single,Master,Permanent Employee,5,1103069,90460,1197219,60,14.77934808404557,659,4,,Auto Loan,3.2828842560225096,2,51,1,0
LN000630,CUS00630,58,Male,Married,Vocational,Government Officer,25,1287811,107388,3162687,120,16.04047532892934,686,1,Real Estate,Auto Loan,3.891627479031429,2,28,3,0
LN000148,CUS00148,42,Female,Widowed,Bachelor,Business Owner,14,1535534,126636,3512117,84,7.988446928190206,715,3,Fixed Deposit,Medical,5.091460822171365,2,173,2,0
LN001310,CUS01310,29,Female,Divorced,Bachelor,Freelance,4,1099617,91666,3442080,24,12.13232672956136,588,0,Fixed Deposit,Education,17.255304215193384,1,112,5,1
LN000361,CUS00361,42,Male,Single,Master,Freelance,0,3864207,324846,4766724,36,10.478357874871184,565,0,Guarantor,Debt Consolidation,5.1716761805742495,1,224,5,0
LN000084,CUS00084,52,Female,Single,Doctoral,Self-Employed,30,3579766,308104,2855733,180,12.96926935026599,458,5,Fixed Deposit,Debt Consolidation,0.2678040832220198,1,206,1,0
LN000049,CUS00049,46,Male,Single,Primary,Freelance,9,254323,15256,2379735,240,10.506150928759116,755,2,Real Estate,Home Purchase,5.260459681448175,4,35,2,0
LN000469,CUS00469,41,Male,Married,Primary,Permanent Employee,8,3574239,299879,703540,180,11.77717619450569,386,0,Guarantor,Auto Loan,0.0,0,205,5,0
LN000156,CUS00156,26,Female,Single,Secondary,Permanent Employee,33,1002430,86721,575802,300,7.241850665418377,436,2,Guarantor,Personal Loan,0.09394836671496085,4,1,1,0
LN000773,CUS00773,58,Female,Divorced,Bachelor,Freelance,13,2559634,199600,402558,24,8.194646419540339,540,5,Vehicle,Auto Loan,1.565992651019918,0,142,4,0
LN001240,CUS01240,37,Male,Widowed,Bachelor,Permanent Employee,35,1259963,96216,4700153,180,6.617077323066747,792,1,Vehicle,Business Expansion,4.621330642654961,6,41,3,1
LN001201,CUS01201,34,Female,Divorced,Doctoral,Permanent Employee,0,869315,74694,4487473,84,5.960568205718442,393,2,Vehicle,Debt Consolidation,8.965546535805826,4,15,6,1
LN001403,CUS01403,44,Female,Widowed,Secondary,Contract Employee,30,1018938,81828,3687018,120,11.6757193978398,728,4,Guarantor,Auto Loan,3.8772166018282346,2,166,4,1
LN001203,CUS01203,54,Male,Widowed,Doctoral,Contract Employee,15,1194448,102714,4822018,180,5.860315296528368,508,5,Real Estate,Business Expansion,2.568639688694701,4,173,3,1
LN001631,CUS01631,37,Male,Divorced,Secondary,Freelance,34,890316,82872,4074581,240,12.6739440733952,460,0,Vehicle,Debt Consolidation,3.158188909106849,2,108,2,1
LN000501,CUS00501,40,Female,Single,Doctoral,Contract Employee,19,2140659,188851,1421186,180,6.783903556317883,382,4,Life Insurance,Debt Consolidation,1.0979902181438796,1,179,5,0
LN001765,CUS01765,53,Male,Married,Primary,Freelance,28,2002957,173425,2760776,60,8.115279970817612,415,3,Life Insurance,Debt Consolidation,4.133288507408651,6,55,5,1
LN000180,CUS00180,65,Male,Divorced,Secondary,Government Officer,33,1952136,168515,145198,12,6.37501507190437,841,0,Fixed Deposit,Home Purchase,0.7214889505984577,1,227,5,0
LN001048,CUS01048,34,Male,Married,Secondary,Contract Employee,5,2087838,173647,4915264,24,11.206429847122223,305,4,Fixed Deposit,Business Expansion,14.23944178248912,5,95,4,1
LN001756,CUS01756,36,Male,Single,Secondary,Business Owner,21,3826640,324476,1690242,84,11.179621914034875,568,3,Guarantor,Home Purchase,0.24258626895073282,4,129,2,1
LN000951,CUS00951,64,Female,Divorced,Vocational,Freelance,15,1967600,156440,2839882,12,16.134377370413628,819,2,Life Insurance,Debt Consolidation,18.365752364736096,1,100,1,0
LN001317,CUS01317,34,Female,Divorced,Bachelor,Contract Employee,12,2262827,191354,2513358,36,8.390557723664482,345,2,,Personal Loan,5.139793939443861,0,97,3,1
LN001620,CUS01620,65,Male,Widowed,Vocational,Freelance,25,2406437,203159,2483552,48,3.7407821851895005,468,5,,Debt Consolidation,2.943349640750485,3,138,5,1
LN000529,CUS00529,47,Female,Single,Vocational,Self-Employed,35,1953418,163133,2972682,36,12.50757644136347,788,2,Guarantor,Personal Loan,6.672214063263825,6,86,1,0
LN000347,CUS00347,59,Male,Divorced,Bachelor,Permanent Employee,0,1974147,162670,1939162,300,4.67656906966917,310,1,Real Estate,Home Purchase,0.10231886473700774,0,62,2,0
LN001388,CUS01388,59,Female,Single,Bachelor,Permanent Employee,28,1286460,115948,1888524,60,4.459144985535648,850,3,Life Insurance,Medical,3.526601688159792,6,153,6,1
LN001961,CUS01961,55,Female,Divorced,Secondary,Government Officer,12,356078,30545,1175238,36,6.383747389490396,803,3,,Debt Consolidation,11.625336061043782,6,12,3,1
LN001051,CUS01051,38,Male,Divorced,Master,Business Owner,7,1549468,130265,1577608,84,6.73352400553417,731,4,Life Insurance,Auto Loan,1.6944182814292226,3,155,1,1
LN001973,CUS01973,61,Female,Single,Secondary,Contract Employee,6,322458,20455,2203435,36,5.977004395328865,435,0,Fixed Deposit,Business Expansion,30.476946569155615,4,31,5,1
LN001442,CUS01442,25,Female,Divorced,Primary,Self-Employed,19,1870288,172252,3719336,48,13.880033241171217,480,3,Real Estate,Home Purchase,5.667063262291279,3,57,5,1
LN000602,CUS00602,62,Male,Divorced,Secondary,Government Officer,33,2025670,164599,110239,12,6.000242793215124,837,0,Fixed Deposit,Home Purchase,2.023717793609424,1,227,5,0
LN001282,CUS01282,49,Male,Married,Doctoral,Self-Employed,26,3564711,300453,2812941,48,17.339276194511427,366,0,Vehicle,Debt Consolidation,1.8609712105614427,6,61,3,1
LN000244,CUS00244,44,Male,Single,Secondary,Freelance,13,2860079,239442,2686107,60,11.39836438110285,360,4,Real Estate,Education,2.1080246198801964,1,163,6,0
LN001337,CUS01337,33,Female,Widowed,Secondary,Business Owner,29,3798060,318783,1394087,12,16.848243933542367,334,4,Fixed Deposit,Business Expansion,3.2271848816249467,0,28,3,1
LN001068,CUS01068,35,Female,Divorced,Primary,Permanent Employee,7,1946279,153511,3151859,84,6.645243088337382,646,0,,Personal Loan,3.3026049840050806,2,34,3,1
LN001476,CUS01476,46,Female,Single,Doctoral,Permanent Employee,12,2480082,207121,4370920,12,17.369227666581423,521,3,Life Insurance,Debt Consolidation,21.869512418092466,4,123,5,1
LN000313,CUS00313,35,Male,Single,Doctoral,Business Owner,27,2963360,238646,1783226,300,15.94088605024089,539,2,Fixed Deposit,Personal Loan,0.08584473265904236,0,33,5,0
LN000436,CUS00436,52,Male,Married,Secondary,Government Officer,31,2554229,207961,579972,240,4.337703296456129,800,5,Vehicle,Debt Consolidation,1.3043965245372184,3,190,3,0
LN001899,CUS01899,29,Female,Single,Secondary,Contract Employee,29,3318476,269946,4825482,36,10.690612341473782,416,3,Fixed Deposit,Medical,5.233311590052951,0,66,5,1
LN001329,CUS01329,54,Male,Single,Vocational,Business Owner,25,3927974,318471,4928201,36,14.282559051214365,763,1,Fixed Deposit,Auto Loan,5.059747086388338,2,93,6,1
LN000309,CUS00309,47,Male,Single,Doctoral,Freelance,3,1224918,102691,66715,84,5.717492336978916,626,1,Fixed Deposit,Personal Loan,0.0,3,88,3,0
LN000431,CUS00431,32,Male,Divorced,Master,Freelance,19,926008,82683,2403616,36,7.041213880688106,736,0,,Medical,8.648985729053097,1,189,2,0
LN000661,CUS00661,31,Female,Widowed,Master,Government Officer,28,3292640,271282,3348756,36,15.09511243615094,792,3,Fixed Deposit,Auto Loan,4.319094875754052,3,119,1,0
LN000371,CUS00371,39,Female,Divorced,Secondary,Permanent Employee,33,1173656,104904,4333330,36,7.897289728839105,715,2,,Debt Consolidation,13.293179467880613,6,42,5,0
LN000567,CUS00567,24,Male,Divorced,Bachelor,Government Officer,14,2047451,173601,4632901,12,8.51090680450933,517,5,,Debt Consolidation,26.91538976172936,2,75,1,0
LN000980,CUS00980,44,Male,Widowed,Doctoral,Business Owner,8,3630900,303862,1446904,84,10.480283123560643,674,5,Vehicle,Auto Loan,0.9604510074162813,5,167,3,0
LN000182,CUS00182,53,Male,Widowed,Master,Business Owner,20,3709055,310063,2487775,240,9.247071804126657,525,3,Vehicle,Personal Loan,1.2685992794670478,2,121,5,0
LN001363,CUS01363,62,Male,Divorced,Master,Contract Employee,25,2584802,220175,1197718,36,3.7889705037712162,816,2,Fixed Deposit,Personal Loan,1.5474278639318462,1,212,1,1
LN000622,CUS00622,60,Female,Divorced,Vocational,Self-Employed,17,2366145,189839,3305558,48,5.844131166511659,785,0,Real Estate,Education,5.534809662564257,4,84,1,0
